country,category,category_n,date_signed_convention,date_ratified_convention,date_signed_protocol,date_ratified_protocol,year,corruption_score,democracy_index,democracy_cat,freedom_index,dgp_per_capita,human_development_index,life_expectancy,expected_years_of_schooling,mean_years_of_schooling,crime_index,safety_index,unemployment_rate,power_distance,individualism,motivation,uncertainty_avoidance,long_term_orientation,indulgence,masculinity
Palestine,ratified both convention and protocol,4,NA,2014-04-02,NA,2019-04-10,2017,NA,4.46,Hybrid Regime,NA,NA,NA,NA,NA,NA,38,62,NA,NA,NA,NA,NA,NA,NA,NA
Sudan,ratified both convention and protocol,4,2007-03-30,2009-04-24,NA,2009-04-24,2023,NA,NA,NA,10,NA,NA,NA,NA,NA,46.5,53.5,NA,NA,NA,NA,NA,NA,NA,NA
Sudan,ratified both convention and protocol,4,2007-03-30,2009-04-24,NA,2009-04-24,2022,22,2.47,Authoritarian Regime,10,1102.15,NA,NA,NA,NA,44.6,55.4,NA,NA,NA,NA,NA,NA,NA,NA
Sudan,ratified both convention and protocol,4,2007-03-30,2009-04-24,NA,2009-04-24,2021,20,2.47,Authoritarian Regime,17,749.71,0.51,65.27,7.95,3.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sudan,ratified both convention and protocol,4,2007-03-30,2009-04-24,NA,2009-04-24,2020,16,2.54,Authoritarian Regime,12,608.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sudan,ratified both convention and protocol,4,2007-03-30,2009-04-24,NA,2009-04-24,2019,16,2.7,Authoritarian Regime,7,748.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sudan,ratified both convention and protocol,4,2007-03-30,2009-04-24,NA,2009-04-24,2018,16,2.15,Authoritarian Regime,8,769.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sudan,ratified both convention and protocol,4,2007-03-30,2009-04-24,NA,2009-04-24,2017,16,2.15,Authoritarian Regime,6,3188.77,NA,NA,NA,NA,35,65,NA,NA,NA,NA,NA,NA,NA,NA
Suriname,ratified protocol,3,2007-03-30,2017-03-29,NA,NA,2023,NA,NA,NA,79,NA,NA,NA,NA,NA,NA,NA,NA,85,47,37,92,NA,NA,NA
Suriname,ratified protocol,3,2007-03-30,2017-03-29,NA,NA,2022,40,6.95,Flawed Democracy,79,5858.29,NA,NA,NA,NA,NA,NA,NA,85,47,37,92,NA,NA,NA
Suriname,ratified protocol,3,2007-03-30,2017-03-29,NA,NA,2021,39,6.82,Flawed Democracy,79,4869.13,0.73,70.27,13.04,9.78,NA,NA,NA,85,47,37,92,NA,NA,NA
Suriname,ratified protocol,3,2007-03-30,2017-03-29,NA,NA,2020,38,6.82,Flawed Democracy,75,4796.53,NA,NA,NA,NA,NA,NA,NA,85,47,37,92,NA,NA,NA
Suriname,ratified protocol,3,2007-03-30,2017-03-29,NA,NA,2019,44,6.98,Flawed Democracy,77,6690.04,NA,NA,NA,NA,NA,NA,NA,85,47,37,92,NA,NA,NA
Suriname,ratified protocol,3,2007-03-30,2017-03-29,NA,NA,2018,43,6.98,Flawed Democracy,78,6730.84,NA,NA,NA,NA,NA,NA,NA,85,47,37,92,NA,NA,NA
Suriname,ratified protocol,3,2007-03-30,2017-03-29,NA,NA,2017,41,6.76,Flawed Democracy,77,6112.88,NA,NA,NA,NA,NA,NA,NA,85,47,37,92,NA,NA,NA
Sweden,ratified both convention and protocol,4,2007-03-30,2008-12-15,2007-03-30,2008-12-15,2023,NA,NA,NA,100,NA,NA,NA,NA,NA,48.5,51.5,NA,31,87,5,29,52,78,5
Sweden,ratified both convention and protocol,4,2007-03-30,2008-12-15,2007-03-30,2008-12-15,2022,83,9.39,Full Democracy,100,55873.22,NA,NA,NA,NA,49,51,7.39,31,87,5,29,52,78,5
Sweden,ratified both convention and protocol,4,2007-03-30,2008-12-15,2007-03-30,2008-12-15,2021,85,9.26,Full Democracy,100,61143.22,0.95,82.98,19.42,12.61,47.2,52.8,8.72,31,87,5,29,52,78,5
Sweden,ratified both convention and protocol,4,2007-03-30,2008-12-15,2007-03-30,2008-12-15,2020,85,9.26,Full Democracy,100,52837.9,NA,NA,NA,NA,47.1,52.9,8.29,31,87,5,29,52,78,5
Sweden,ratified both convention and protocol,4,2007-03-30,2008-12-15,2007-03-30,2008-12-15,2019,85,9.39,Full Democracy,100,51939.43,NA,NA,NA,NA,49.3,50.7,6.83,31,87,5,29,52,78,5
Sweden,ratified both convention and protocol,4,2007-03-30,2008-12-15,2007-03-30,2008-12-15,2018,85,9.39,Full Democracy,100,54589.06,NA,NA,NA,NA,49.3,50.7,6.36,31,87,5,29,52,78,5
Sweden,ratified both convention and protocol,4,2007-03-30,2008-12-15,2007-03-30,2008-12-15,2017,84,9.39,Full Democracy,100,53791.51,NA,NA,NA,NA,46.6,53.4,6.72,31,87,5,29,52,78,5
Switzerland,ratified protocol,3,NA,2014-04-15,NA,NA,2023,NA,NA,NA,96,NA,NA,NA,NA,NA,23.6,76.4,NA,34,79,70,58,42,66,70
Switzerland,ratified protocol,3,NA,2014-04-15,NA,NA,2022,82,9.14,Full Democracy,96,92101.47,NA,NA,NA,NA,21.7,78.3,4.3,34,79,70,58,42,66,70
Switzerland,ratified protocol,3,NA,2014-04-15,NA,NA,2021,84,8.9,Full Democracy,96,91991.6,0.96,83.99,16.5,13.86,21.3,78.7,5.1,34,79,70,58,42,66,70
Switzerland,ratified protocol,3,NA,2014-04-15,NA,NA,2020,85,8.83,Full Democracy,96,85656.32,NA,NA,NA,NA,21.6,78.4,4.82,34,79,70,58,42,66,70
Switzerland,ratified protocol,3,NA,2014-04-15,NA,NA,2019,85,9.03,Full Democracy,96,84121.93,NA,NA,NA,NA,21.5,78.5,4.39,34,79,70,58,42,66,70
Switzerland,ratified protocol,3,NA,2014-04-15,NA,NA,2018,85,9.03,Full Democracy,96,85216.64,NA,NA,NA,NA,21.8,78.2,4.71,34,79,70,58,42,66,70
Switzerland,ratified protocol,3,NA,2014-04-15,NA,NA,2017,85,9.03,Full Democracy,96,82254.38,NA,NA,NA,NA,22.4,77.6,4.8,34,79,70,58,42,66,70
Syria,ratified both convention and protocol,4,2007-03-30,2009-07-10,NA,2009-07-10,2023,NA,NA,NA,1,NA,NA,NA,NA,NA,68.8,31.2,NA,80,35,52,60,30,NA,NA
Syria,ratified both convention and protocol,4,2007-03-30,2009-07-10,NA,2009-07-10,2022,13,1.43,Authoritarian Regime,1,NA,NA,NA,NA,NA,67.5,32.5,NA,80,35,52,60,30,NA,NA
Syria,ratified both convention and protocol,4,2007-03-30,2009-07-10,NA,2009-07-10,2021,13,1.43,Authoritarian Regime,1,NA,0.58,72.06,9.16,5.1,68.1,31.9,NA,80,35,52,60,30,NA,NA
Syria,ratified both convention and protocol,4,2007-03-30,2009-07-10,NA,2009-07-10,2020,14,1.43,Authoritarian Regime,0,537.21,NA,NA,NA,NA,66.5,33.5,NA,80,35,52,60,30,NA,NA
Syria,ratified both convention and protocol,4,2007-03-30,2009-07-10,NA,2009-07-10,2019,13,1.43,Authoritarian Regime,0,1124.52,NA,NA,NA,NA,63.6,36.4,NA,80,35,52,60,30,NA,NA
Syria,ratified both convention and protocol,4,2007-03-30,2009-07-10,NA,2009-07-10,2018,13,1.43,Authoritarian Regime,-1,1111.87,NA,NA,NA,NA,67.7,32.3,NA,80,35,52,60,30,NA,NA
Syria,ratified both convention and protocol,4,2007-03-30,2009-07-10,NA,2009-07-10,2017,14,1.43,Authoritarian Regime,-1,862.32,NA,NA,NA,NA,66.3,33.7,NA,80,35,52,60,30,NA,NA
Tajikistan,only signed convention,1,2018-03-22,NA,NA,NA,2023,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tajikistan,only signed convention,1,2018-03-22,NA,NA,NA,2022,24,1.94,Authoritarian Regime,8,1054.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tajikistan,only signed convention,1,2018-03-22,NA,NA,NA,2021,25,1.94,Authoritarian Regime,8,916.69,0.69,71.59,11.65,11.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tajikistan,only signed convention,1,2018-03-22,NA,NA,NA,2020,25,1.94,Authoritarian Regime,9,852.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tajikistan,only signed convention,1,2018-03-22,NA,NA,NA,2019,25,1.93,Authoritarian Regime,9,889.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tajikistan,only signed convention,1,2018-03-22,NA,NA,NA,2018,25,1.93,Authoritarian Regime,11,850.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tajikistan,only signed convention,1,2018-03-22,NA,NA,NA,2017,21,1.93,Authoritarian Regime,11,844.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thailand,ratified both convention and protocol,4,2007-03-30,2008-07-29,NA,2016-09-02,2023,NA,NA,NA,30,NA,NA,NA,NA,NA,38.7,61.3,NA,64,19,34,64,67,45,34
Thailand,ratified both convention and protocol,4,2007-03-30,2008-07-29,NA,2016-09-02,2022,36,6.67,Flawed Democracy,29,6908.8,NA,NA,NA,NA,39.3,60.7,0.94,64,19,34,64,67,45,34
Thailand,ratified both convention and protocol,4,2007-03-30,2008-07-29,NA,2016-09-02,2021,35,6.04,Flawed Democracy,30,7060.9,0.8,78.72,15.88,8.7,39.4,60.6,1.21,64,19,34,64,67,45,34
Thailand,ratified both convention and protocol,4,2007-03-30,2008-07-29,NA,2016-09-02,2020,36,6.04,Flawed Democracy,32,7001.79,NA,NA,NA,NA,40.5,59.5,1.1,64,19,34,64,67,45,34
Thailand,ratified both convention and protocol,4,2007-03-30,2008-07-29,NA,2016-09-02,2019,36,6.32,Flawed Democracy,30,7628.58,NA,NA,NA,NA,46.7,53.3,0.72,64,19,34,64,67,45,34
Thailand,ratified both convention and protocol,4,2007-03-30,2008-07-29,NA,2016-09-02,2018,36,4.63,Hybrid Regime,31,7124.56,NA,NA,NA,NA,47.3,52.7,0.77,64,19,34,64,67,45,34
Thailand,ratified both convention and protocol,4,2007-03-30,2008-07-29,NA,2016-09-02,2017,37,4.63,Hybrid Regime,32,6436.79,NA,NA,NA,NA,49.8,50.2,0.83,64,19,34,64,67,45,34
Timor-Leste,ratified both convention and protocol,4,NA,2023-01-17,NA,2023-02-07,2023,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Timor-Leste,ratified both convention and protocol,4,NA,2023-01-17,NA,2023-02-07,2022,42,NA,NA,72,2358.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Timor-Leste,ratified both convention and protocol,4,NA,2023-01-17,NA,2023-02-07,2021,41,NA,NA,72,2741.39,0.61,67.74,12.62,5.44,NA,NA,2.34,NA,NA,NA,NA,NA,NA,NA
Timor-Leste,ratified both convention and protocol,4,NA,2023-01-17,NA,2023-02-07,2020,40,NA,NA,71,1660.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Timor-Leste,ratified both convention and protocol,4,NA,2023-01-17,NA,2023-02-07,2019,38,NA,NA,70,1584.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Timor-Leste,ratified both convention and protocol,4,NA,2023-01-17,NA,2023-02-07,2018,35,NA,NA,69,1239.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Timor-Leste,ratified both convention and protocol,4,NA,2023-01-17,NA,2023-02-07,2017,38,NA,NA,65,1283.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Togo,ratified both convention and protocol,4,2008-09-23,2011-03-01,2008-09-23,2011-03-01,2023,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Togo,ratified both convention and protocol,4,2008-09-23,2011-03-01,2008-09-23,2011-03-01,2022,30,2.99,Authoritarian Regime,42,918.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Togo,ratified both convention and protocol,4,2008-09-23,2011-03-01,2008-09-23,2011-03-01,2021,30,2.8,Authoritarian Regime,43,964.05,0.54,61.62,12.95,5.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Togo,ratified both convention and protocol,4,2008-09-23,2011-03-01,2008-09-23,2011-03-01,2020,29,2.8,Authoritarian Regime,44,875.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Togo,ratified both convention and protocol,4,2008-09-23,2011-03-01,2008-09-23,2011-03-01,2019,29,3.3,Authoritarian Regime,43,848.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Togo,ratified both convention and protocol,4,2008-09-23,2011-03-01,2008-09-23,2011-03-01,2018,30,3.1,Authoritarian Regime,47,873.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Togo,ratified both convention and protocol,4,2008-09-23,2011-03-01,2008-09-23,2011-03-01,2017,32,3.05,Authoritarian Regime,48,814.42,NA,NA,NA,NA,NA,NA,3.74,NA,NA,NA,NA,NA,NA,NA
Tonga,only signed convention,1,2007-11-15,NA,NA,NA,2023,NA,NA,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tonga,only signed convention,1,2007-11-15,NA,NA,NA,2022,NA,NA,NA,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tonga,only signed convention,1,2007-11-15,NA,NA,NA,2021,NA,NA,NA,79,4425.97,0.74,70.99,16.05,11.39,NA,NA,2.11,NA,NA,NA,NA,NA,NA,NA
Tonga,only signed convention,1,2007-11-15,NA,NA,NA,2020,NA,NA,NA,79,4605.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tonga,only signed convention,1,2007-11-15,NA,NA,NA,2019,NA,NA,NA,79,4878.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tonga,only signed convention,1,2007-11-15,NA,NA,NA,2018,NA,NA,NA,75,4649.61,NA,NA,NA,NA,NA,NA,2.25,NA,NA,NA,NA,NA,NA,NA
Tonga,only signed convention,1,2007-11-15,NA,NA,NA,2017,NA,NA,NA,74,4367.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad and Tobago,ratified protocol,3,2007-09-27,2015-06-25,NA,NA,2023,NA,NA,NA,82,NA,NA,NA,NA,NA,70.6,29.4,NA,47,25,58,55,17,80,NA
Trinidad and Tobago,ratified protocol,3,2007-09-27,2015-06-25,NA,NA,2022,42,7.16,Flawed Democracy,82,18222.26,NA,NA,NA,NA,71.4,28.6,NA,47,25,58,55,17,80,NA
Trinidad and Tobago,ratified protocol,3,2007-09-27,2015-06-25,NA,NA,2021,41,7.16,Flawed Democracy,82,16032.5,0.81,72.97,14.54,11.61,70.9,29.1,4.45,47,25,58,55,17,80,NA
Trinidad and Tobago,ratified protocol,3,2007-09-27,2015-06-25,NA,NA,2020,40,7.16,Flawed Democracy,82,13871.8,NA,NA,NA,NA,73.2,26.8,4.21,47,25,58,55,17,80,NA
Trinidad and Tobago,ratified protocol,3,2007-09-27,2015-06-25,NA,NA,2019,40,7.16,Flawed Democracy,82,15690.96,NA,NA,NA,NA,74,26,3.52,47,25,58,55,17,80,NA
Trinidad and Tobago,ratified protocol,3,2007-09-27,2015-06-25,NA,NA,2018,41,7.16,Flawed Democracy,81,16164.16,NA,NA,NA,NA,72.2,27.8,NA,47,25,58,55,17,80,NA
Trinidad and Tobago,ratified protocol,3,2007-09-27,2015-06-25,NA,NA,2017,41,7.04,Flawed Democracy,81,16094.67,NA,NA,NA,NA,70.2,29.8,NA,47,25,58,55,17,80,NA
Tunisia,ratified both convention and protocol,4,2007-03-30,2008-04-02,2007-03-30,2008-04-02,2023,NA,NA,NA,56,NA,NA,NA,NA,NA,44.6,55.4,NA,70,27,40,75,24,NA,NA
Tunisia,ratified both convention and protocol,4,2007-03-30,2008-04-02,2007-03-30,2008-04-02,2022,40,5.51,Hybrid Regime,64,3776.67,NA,NA,NA,NA,44.3,55.7,NA,70,27,40,75,24,NA,NA
Tunisia,ratified both convention and protocol,4,2007-03-30,2008-04-02,2007-03-30,2008-04-02,2021,44,5.99,Hybrid Regime,71,3807.18,0.73,73.77,15.43,7.43,43.4,56.6,NA,70,27,40,75,24,NA,NA
Tunisia,ratified both convention and protocol,4,2007-03-30,2008-04-02,2007-03-30,2008-04-02,2020,44,6.59,Flawed Democracy,70,3497.73,NA,NA,NA,NA,41.9,58.1,NA,70,27,40,75,24,NA,NA
Tunisia,ratified both convention and protocol,4,2007-03-30,2008-04-02,2007-03-30,2008-04-02,2019,43,6.72,Flawed Democracy,69,3477.84,NA,NA,NA,NA,42.3,57.7,17.15,70,27,40,75,24,NA,NA
Tunisia,ratified both convention and protocol,4,2007-03-30,2008-04-02,2007-03-30,2008-04-02,2018,43,6.41,Flawed Democracy,70,3577.17,NA,NA,NA,NA,40.4,59.6,15.46,70,27,40,75,24,NA,NA
Tunisia,ratified both convention and protocol,4,2007-03-30,2008-04-02,2007-03-30,2008-04-02,2017,42,6.32,Flawed Democracy,78,3569.72,NA,NA,NA,NA,40.9,59.1,15.33,70,27,40,75,24,NA,NA
Turkey,ratified both convention and protocol,4,2007-03-30,2009-09-28,2009-09-28,2015-03-26,2023,NA,NA,NA,32,NA,NA,NA,NA,NA,40.1,59.9,NA,66,46,45,85,35,49,45
Turkey,ratified both convention and protocol,4,2007-03-30,2009-09-28,2009-09-28,2015-03-26,2022,36,4.35,Hybrid Regime,32,10616.06,NA,NA,NA,NA,39.7,60.3,10.43,66,46,45,85,35,49,45
Turkey,ratified both convention and protocol,4,2007-03-30,2009-09-28,2009-09-28,2015-03-26,2021,38,4.35,Hybrid Regime,32,9661.23,0.84,76.03,18.34,8.63,39.5,60.5,11.98,66,46,45,85,35,49,45
Turkey,ratified both convention and protocol,4,2007-03-30,2009-09-28,2009-09-28,2015-03-26,2020,40,4.48,Hybrid Regime,32,8561.06,NA,NA,NA,NA,39.5,60.5,13.11,66,46,45,85,35,49,45
Turkey,ratified both convention and protocol,4,2007-03-30,2009-09-28,2009-09-28,2015-03-26,2019,39,4.09,Hybrid Regime,31,9103.01,NA,NA,NA,NA,40.4,59.6,13.67,66,46,45,85,35,49,45
Turkey,ratified both convention and protocol,4,2007-03-30,2009-09-28,2009-09-28,2015-03-26,2018,41,4.37,Hybrid Regime,32,9400.84,NA,NA,NA,NA,41.1,58.9,10.89,66,46,45,85,35,49,45
Turkey,ratified both convention and protocol,4,2007-03-30,2009-09-28,2009-09-28,2015-03-26,2017,40,4.88,Hybrid Regime,38,10464.01,NA,NA,NA,NA,41.1,58.9,10.82,66,46,45,85,35,49,45
Turkmenistan,ratified both convention and protocol,4,NA,2008-09-04,NA,2010-11-10,2023,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Turkmenistan,ratified both convention and protocol,4,NA,2008-09-04,NA,2010-11-10,2022,19,1.66,Authoritarian Regime,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Turkmenistan,ratified both convention and protocol,4,NA,2008-09-04,NA,2010-11-10,2021,19,1.66,Authoritarian Regime,2,NA,0.74,69.26,13.21,11.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Turkmenistan,ratified both convention and protocol,4,NA,2008-09-04,NA,2010-11-10,2020,19,1.72,Authoritarian Regime,2,7297.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Turkmenistan,ratified both convention and protocol,4,NA,2008-09-04,NA,2010-11-10,2019,19,1.72,Authoritarian Regime,2,7180.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Turkmenistan,ratified both convention and protocol,4,NA,2008-09-04,NA,2010-11-10,2018,20,1.72,Authoritarian Regime,4,6721.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Turkmenistan,ratified both convention and protocol,4,NA,2008-09-04,NA,2010-11-10,2017,19,1.72,Authoritarian Regime,4,6354.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tuvalu,ratified protocol,3,NA,2013-12-18,NA,NA,2023,NA,NA,NA,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tuvalu,ratified protocol,3,NA,2013-12-18,NA,NA,2022,NA,NA,NA,93,5334.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tuvalu,ratified protocol,3,NA,2013-12-18,NA,NA,2021,NA,NA,NA,93,5372.76,0.64,64.55,9.4,10.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tuvalu,ratified protocol,3,NA,2013-12-18,NA,NA,2020,NA,NA,NA,93,4674.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tuvalu,ratified protocol,3,NA,2013-12-18,NA,NA,2019,NA,NA,NA,93,4940.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tuvalu,ratified protocol,3,NA,2013-12-18,NA,NA,2018,NA,NA,NA,94,4419.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tuvalu,ratified protocol,3,NA,2013-12-18,NA,NA,2017,NA,NA,NA,94,4181.44,NA,NA,NA,NA,NA,NA,26.55,NA,NA,NA,NA,NA,NA,NA
Uganda,ratified both convention and protocol,4,2007-03-30,2008-09-25,2007-03-30,2008-09-25,2023,NA,NA,NA,35,NA,NA,NA,NA,NA,54.9,45.1,NA,NA,NA,NA,NA,NA,NA,NA
Uganda,ratified both convention and protocol,4,2007-03-30,2008-09-25,2007-03-30,2008-09-25,2022,26,4.55,Hybrid Regime,34,964.22,NA,NA,NA,NA,56.2,43.8,NA,NA,NA,NA,NA,NA,NA,NA
Uganda,ratified both convention and protocol,4,2007-03-30,2008-09-25,2007-03-30,2008-09-25,2021,27,4.48,Hybrid Regime,34,883.47,0.52,62.7,10.15,5.73,56.1,43.9,3.42,NA,NA,NA,NA,NA,NA,NA
Uganda,ratified both convention and protocol,4,2007-03-30,2008-09-25,2007-03-30,2008-09-25,2020,27,4.94,Hybrid Regime,34,846.88,NA,NA,NA,NA,59,41,NA,NA,NA,NA,NA,NA,NA,NA
Uganda,ratified both convention and protocol,4,2007-03-30,2008-09-25,2007-03-30,2008-09-25,2019,28,5.02,Hybrid Regime,36,823.02,NA,NA,NA,NA,53.3,46.7,NA,NA,NA,NA,NA,NA,NA,NA
Uganda,ratified both convention and protocol,4,2007-03-30,2008-09-25,2007-03-30,2008-09-25,2018,26,5.2,Hybrid Regime,37,793.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uganda,ratified both convention and protocol,4,2007-03-30,2008-09-25,2007-03-30,2008-09-25,2017,26,5.09,Hybrid Regime,35,766.18,NA,NA,NA,NA,56.9,43.1,3.64,NA,NA,NA,NA,NA,NA,NA
Ukraine,ratified both convention and protocol,4,2008-09-24,2010-02-04,2008-09-24,2010-02-04,2023,NA,NA,NA,50,NA,NA,NA,NA,NA,46.7,53.3,NA,92,55,27,95,51,14,NA
Ukraine,ratified both convention and protocol,4,2008-09-24,2010-02-04,2008-09-24,2010-02-04,2022,33,5.42,Hybrid Regime,61,4533.98,NA,NA,NA,NA,46.9,53.1,NA,92,55,27,95,51,14,NA
Ukraine,ratified both convention and protocol,4,2008-09-24,2010-02-04,2008-09-24,2010-02-04,2021,32,5.57,Hybrid Regime,60,4827.85,0.77,71.62,14.96,11.13,48.3,51.7,9.83,92,55,27,95,51,14,NA
Ukraine,ratified both convention and protocol,4,2008-09-24,2010-02-04,2008-09-24,2010-02-04,2020,33,5.81,Hybrid Regime,62,3751.74,NA,NA,NA,NA,48.9,51.1,9.48,92,55,27,95,51,14,NA
Ukraine,ratified both convention and protocol,4,2008-09-24,2010-02-04,2008-09-24,2010-02-04,2019,30,5.9,Hybrid Regime,60,3661.46,NA,NA,NA,NA,48.9,51.1,8.19,92,55,27,95,51,14,NA
Ukraine,ratified both convention and protocol,4,2008-09-24,2010-02-04,2008-09-24,2010-02-04,2018,32,5.69,Hybrid Regime,62,3096.56,NA,NA,NA,NA,49.4,50.6,8.8,92,55,27,95,51,14,NA
Ukraine,ratified both convention and protocol,4,2008-09-24,2010-02-04,2008-09-24,2010-02-04,2017,30,5.69,Hybrid Regime,61,2638.33,NA,NA,NA,NA,51.3,48.7,9.5,92,55,27,95,51,14,NA
United Arab Emirates,ratified protocol,3,2008-02-08,2010-03-19,2008-02-12,NA,2023,NA,NA,NA,18,NA,NA,NA,NA,NA,15.1,84.9,NA,74,36,52,66,22,22,52
United Arab Emirates,ratified protocol,3,2008-02-08,2010-03-19,2008-02-12,NA,2022,67,2.9,Authoritarian Regime,17,53757.86,NA,NA,NA,NA,15.1,84.9,NA,74,36,52,66,22,22,52
United Arab Emirates,ratified protocol,3,2008-02-08,2010-03-19,2008-02-12,NA,2021,69,2.9,Authoritarian Regime,17,44315.55,0.91,78.71,15.72,12.69,15.4,84.6,3.11,74,36,52,66,22,22,52
United Arab Emirates,ratified protocol,3,2008-02-08,2010-03-19,2008-02-12,NA,2020,71,2.7,Authoritarian Regime,17,37629.17,NA,NA,NA,NA,15.7,84.3,4.29,74,36,52,66,22,22,52
United Arab Emirates,ratified protocol,3,2008-02-08,2010-03-19,2008-02-12,NA,2019,71,2.76,Authoritarian Regime,17,45376.17,NA,NA,NA,NA,16.3,83.7,2.33,74,36,52,66,22,22,52
United Arab Emirates,ratified protocol,3,2008-02-08,2010-03-19,2008-02-12,NA,2018,70,2.76,Authoritarian Regime,17,46722.27,NA,NA,NA,NA,18.7,81.3,2.24,74,36,52,66,22,22,52
United Arab Emirates,ratified protocol,3,2008-02-08,2010-03-19,2008-02-12,NA,2017,71,2.69,Authoritarian Regime,20,43063.97,NA,NA,NA,NA,20.7,79.3,2.46,74,36,52,66,22,22,52
United Kingdom,ratified protocol,3,2007-03-30,2009-06-08,NA,NA,2023,NA,NA,NA,93,NA,NA,NA,NA,NA,46.9,53.1,NA,35,76,66,35,60,69,66
United Kingdom,ratified protocol,3,2007-03-30,2009-06-08,NA,NA,2022,73,8.28,Full Democracy,93,45850.43,NA,NA,NA,NA,46.5,53.5,NA,35,76,66,35,60,69,66
United Kingdom,ratified protocol,3,2007-03-30,2009-06-08,NA,NA,2021,78,8.1,Full Democracy,93,46585.9,0.93,80.74,17.31,13.41,45.3,54.7,NA,35,76,66,35,60,69,66
United Kingdom,ratified protocol,3,2007-03-30,2009-06-08,NA,NA,2020,77,8.54,Full Democracy,94,40318.42,NA,NA,NA,NA,43.7,56.3,NA,35,76,66,35,60,69,66
United Kingdom,ratified protocol,3,2007-03-30,2009-06-08,NA,NA,2019,77,8.52,Full Democracy,93,42747.08,NA,NA,NA,NA,42.7,57.3,3.74,35,76,66,35,60,69,66
United Kingdom,ratified protocol,3,2007-03-30,2009-06-08,NA,NA,2018,80,8.53,Full Democracy,94,43306.31,NA,NA,NA,NA,41.2,58.8,4,35,76,66,35,60,69,66
United Kingdom,ratified protocol,3,2007-03-30,2009-06-08,NA,NA,2017,82,8.53,Full Democracy,95,40622.69,NA,NA,NA,NA,41.2,58.8,4.33,35,76,66,35,60,69,66
