country,crpd_sign,crpd_ratif,protocol_sign,protocol_ratif,year,cpi_score.x,cpi_score.y,power_distance,individualism,motivation,uncertainty_avoidance,long_term_orientation,indulgence,democracy_index,democracy_cat,freedom_index,gdp,human_development_index,life_expectancy,expected_years_of_schooling,mean_years_of_schooling,crime_index,safety_index,unemployment_rate
St. Lucia,2011-09-22,2020-06-11,NA,2020-06-11,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,11270.43,NA,NA,NA,NA,NA,NA,18.89
St. Lucia,2011-09-22,2020-06-11,NA,2020-06-11,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,10574.3,NA,NA,NA,NA,NA,NA,NA
St. Lucia,2011-09-22,2020-06-11,NA,2020-06-11,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,10290.35,NA,NA,NA,NA,NA,NA,NA
St. Lucia,2011-09-22,2020-06-11,NA,2020-06-11,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,10007.19,NA,NA,NA,NA,NA,NA,NA
St. Lucia,2011-09-22,2020-06-11,NA,2020-06-11,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,9542.71,NA,NA,NA,NA,NA,NA,22.21
St. Lucia,2011-09-22,2020-06-11,NA,2020-06-11,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9231.66,NA,NA,NA,NA,NA,NA,19.06
St. Lucia,2011-09-22,2020-06-11,NA,2020-06-11,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9110.75,NA,NA,NA,NA,NA,NA,18.86
St. Lucia,2011-09-22,2020-06-11,NA,2020-06-11,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8672.13,NA,NA,NA,NA,NA,NA,NA
St. Lucia,2011-09-22,2020-06-11,NA,2020-06-11,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8259.32,NA,NA,NA,NA,NA,NA,15.37
St. Lucia,2011-09-22,2020-06-11,NA,2020-06-11,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8528.68,NA,NA,NA,NA,NA,NA,12.72
St. Vincent and the Grenadines,NA,2010-10-29,NA,2010-10-29,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,NA,2010-10-29,NA,2010-10-29,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,9125.32,NA,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,NA,2010-10-29,NA,2010-10-29,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,8360.1,NA,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,NA,2010-10-29,NA,2010-10-29,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,8306.37,NA,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,NA,2010-10-29,NA,2010-10-29,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,8680.24,NA,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,NA,2010-10-29,NA,2010-10-29,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,8399.69,NA,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,NA,2010-10-29,NA,2010-10-29,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,7996.66,NA,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,NA,2010-10-29,NA,2010-10-29,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,7684.78,NA,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,NA,2010-10-29,NA,2010-10-29,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,7386.74,NA,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,NA,2010-10-29,NA,2010-10-29,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,7210.62,NA,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,NA,2010-10-29,NA,2010-10-29,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,7117.55,NA,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,NA,2010-10-29,NA,2010-10-29,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6754.37,NA,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,NA,2010-10-29,NA,2010-10-29,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6566.48,NA,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,NA,2010-10-29,NA,2010-10-29,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6590.99,NA,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,NA,2010-10-29,NA,2010-10-29,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6503.1,NA,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,NA,2010-10-29,NA,2010-10-29,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6641.5,NA,NA,NA,NA,NA,NA,18.79
Palestine,NA,2014-04-02,NA,2019-04-10,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,59,NA
Palestine,NA,2014-04-02,NA,2019-04-10,2022,NA,NA,NA,NA,NA,NA,NA,NA,3.86,Authoritarian Regime,NA,NA,NA,NA,NA,NA,43.2,56.8,NA
Palestine,NA,2014-04-02,NA,2019-04-10,2021,NA,NA,NA,NA,NA,NA,NA,NA,3.94,Authoritarian Regime,NA,NA,0.72,73.47,13.36,9.94,44,56,NA
Palestine,NA,2014-04-02,NA,2019-04-10,2020,NA,NA,NA,NA,NA,NA,NA,NA,3.83,Authoritarian Regime,NA,NA,NA,NA,NA,NA,43.6,56.4,NA
Palestine,NA,2014-04-02,NA,2019-04-10,2019,NA,NA,NA,NA,NA,NA,NA,NA,3.89,Authoritarian Regime,NA,NA,NA,NA,NA,NA,37,63,NA
Palestine,NA,2014-04-02,NA,2019-04-10,2018,NA,NA,NA,NA,NA,NA,NA,NA,4.39,Hybrid Regime,NA,NA,NA,NA,NA,NA,37.9,62.1,NA
Palestine,NA,2014-04-02,NA,2019-04-10,2017,NA,NA,NA,NA,NA,NA,NA,NA,4.46,Hybrid Regime,NA,NA,NA,NA,NA,NA,38,62,NA
Palestine,NA,2014-04-02,NA,2019-04-10,2016,NA,NA,NA,NA,NA,NA,NA,NA,4.49,Hybrid Regime,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palestine,NA,2014-04-02,NA,2019-04-10,2015,NA,NA,NA,NA,NA,NA,NA,NA,4.57,Hybrid Regime,NA,NA,NA,NA,NA,NA,35.4,64.6,NA
Palestine,NA,2014-04-02,NA,2019-04-10,2014,NA,NA,NA,NA,NA,NA,NA,NA,4.72,Hybrid Regime,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palestine,NA,2014-04-02,NA,2019-04-10,2013,NA,NA,NA,NA,NA,NA,NA,NA,4.8,Hybrid Regime,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palestine,NA,2014-04-02,NA,2019-04-10,2012,NA,NA,NA,NA,NA,NA,NA,NA,4.8,Hybrid Regime,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palestine,NA,2014-04-02,NA,2019-04-10,2011,NA,NA,NA,NA,NA,NA,NA,NA,4.97,Hybrid Regime,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palestine,NA,2014-04-02,NA,2019-04-10,2010,NA,NA,NA,NA,NA,NA,NA,NA,5.44,Hybrid Regime,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palestine,NA,2014-04-02,NA,2019-04-10,2008,NA,NA,NA,NA,NA,NA,NA,NA,5.83,Hybrid Regime,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sudan,2007-03-30,2009-04-24,NA,2009-04-24,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,46.5,53.5,NA
Sudan,2007-03-30,2009-04-24,NA,2009-04-24,2022,22,22,NA,NA,NA,NA,NA,NA,2.47,Authoritarian Regime,10,1102.15,NA,NA,NA,NA,44.6,55.4,NA
Sudan,2007-03-30,2009-04-24,NA,2009-04-24,2021,20,20,NA,NA,NA,NA,NA,NA,2.47,Authoritarian Regime,17,749.71,0.51,65.27,7.95,3.82,NA,NA,NA
Sudan,2007-03-30,2009-04-24,NA,2009-04-24,2020,16,16,NA,NA,NA,NA,NA,NA,2.54,Authoritarian Regime,12,608.33,NA,NA,NA,NA,NA,NA,NA
Sudan,2007-03-30,2009-04-24,NA,2009-04-24,2019,16,16,NA,NA,NA,NA,NA,NA,2.7,Authoritarian Regime,7,748.01,NA,NA,NA,NA,NA,NA,NA
Sudan,2007-03-30,2009-04-24,NA,2009-04-24,2018,16,16,NA,NA,NA,NA,NA,NA,2.15,Authoritarian Regime,8,769.87,NA,NA,NA,NA,NA,NA,NA
Sudan,2007-03-30,2009-04-24,NA,2009-04-24,2017,16,16,NA,NA,NA,NA,NA,NA,2.15,Authoritarian Regime,6,3188.77,NA,NA,NA,NA,35,65,NA
Sudan,2007-03-30,2009-04-24,NA,2009-04-24,2016,14,14,NA,NA,NA,NA,NA,NA,2.37,Authoritarian Regime,6,2614.29,NA,NA,NA,NA,NA,NA,NA
Sudan,2007-03-30,2009-04-24,NA,2009-04-24,2015,12,12,NA,NA,NA,NA,NA,NA,2.37,Authoritarian Regime,6,2226.41,NA,NA,NA,NA,35.7,64.3,NA
Sudan,2007-03-30,2009-04-24,NA,2009-04-24,2014,11,11,NA,NA,NA,NA,NA,NA,2.54,Authoritarian Regime,7,2076,NA,NA,NA,NA,34.8,65.2,NA
Sudan,2007-03-30,2009-04-24,NA,2009-04-24,2013,11,11,NA,NA,NA,NA,NA,NA,2.54,Authoritarian Regime,7,1834.56,NA,NA,NA,NA,NA,NA,NA
Sudan,2007-03-30,2009-04-24,NA,2009-04-24,2012,13,13,NA,NA,NA,NA,NA,NA,2.38,Authoritarian Regime,NA,1797.4,NA,NA,NA,NA,NA,NA,NA
Sudan,2007-03-30,2009-04-24,NA,2009-04-24,2011,NA,NA,NA,NA,NA,NA,NA,NA,2.38,Authoritarian Regime,NA,1982.82,NA,NA,NA,NA,NA,NA,17.44
Sudan,2007-03-30,2009-04-24,NA,2009-04-24,2010,NA,NA,NA,NA,NA,NA,NA,NA,2.42,Authoritarian Regime,NA,1706.41,NA,NA,NA,NA,NA,NA,NA
Sudan,2007-03-30,2009-04-24,NA,2009-04-24,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1382.62,NA,NA,NA,NA,NA,NA,13
Sudan,2007-03-30,2009-04-24,NA,2009-04-24,2008,NA,NA,NA,NA,NA,NA,NA,NA,2.81,Authoritarian Regime,NA,1585.58,NA,NA,NA,NA,NA,NA,14.8
Suriname,2007-03-30,2017-03-29,NA,NA,2023,NA,NA,85,47,37,92,NA,NA,NA,NA,79,NA,NA,NA,NA,NA,NA,NA,NA
Suriname,2007-03-30,2017-03-29,NA,NA,2022,40,40,NA,NA,NA,NA,NA,NA,6.95,Flawed Democracy,79,5858.29,NA,NA,NA,NA,NA,NA,NA
Suriname,2007-03-30,2017-03-29,NA,NA,2021,39,39,NA,NA,NA,NA,NA,NA,6.82,Flawed Democracy,79,4869.13,0.73,70.27,13.04,9.78,NA,NA,NA
Suriname,2007-03-30,2017-03-29,NA,NA,2020,38,38,NA,NA,NA,NA,NA,NA,6.82,Flawed Democracy,75,4796.53,NA,NA,NA,NA,NA,NA,NA
Suriname,2007-03-30,2017-03-29,NA,NA,2019,44,44,NA,NA,NA,NA,NA,NA,6.98,Flawed Democracy,77,6690.04,NA,NA,NA,NA,NA,NA,NA
Suriname,2007-03-30,2017-03-29,NA,NA,2018,43,43,NA,NA,NA,NA,NA,NA,6.98,Flawed Democracy,78,6730.84,NA,NA,NA,NA,NA,NA,NA
Suriname,2007-03-30,2017-03-29,NA,NA,2017,41,41,NA,NA,NA,NA,NA,NA,6.76,Flawed Democracy,77,6112.88,NA,NA,NA,NA,NA,NA,NA
Suriname,2007-03-30,2017-03-29,NA,NA,2016,45,45,NA,NA,NA,NA,NA,NA,6.77,Flawed Democracy,77,5705.4,NA,NA,NA,NA,NA,NA,7.92
Suriname,2007-03-30,2017-03-29,NA,NA,2015,36,36,NA,NA,NA,NA,NA,NA,6.77,Flawed Democracy,77,8907.84,NA,NA,NA,NA,NA,NA,7.22
Suriname,2007-03-30,2017-03-29,NA,NA,2014,36,36,NA,NA,NA,NA,NA,NA,6.77,Flawed Democracy,77,9199.18,NA,NA,NA,NA,NA,NA,6.94
Suriname,2007-03-30,2017-03-29,NA,NA,2013,36,36,NA,NA,NA,NA,NA,NA,6.77,Flawed Democracy,77,9124.54,NA,NA,NA,NA,NA,NA,6.6
Suriname,2007-03-30,2017-03-29,NA,NA,2012,37,37,NA,NA,NA,NA,NA,NA,6.65,Flawed Democracy,NA,8922.96,NA,NA,NA,NA,NA,NA,8.1
Suriname,2007-03-30,2017-03-29,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,6.65,Flawed Democracy,NA,8009.25,NA,NA,NA,NA,NA,NA,7.54
Suriname,2007-03-30,2017-03-29,NA,NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,6.65,Flawed Democracy,NA,7999.51,NA,NA,NA,NA,NA,NA,7.15
Suriname,2007-03-30,2017-03-29,NA,NA,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7176.86,NA,NA,NA,NA,NA,NA,8.72
Suriname,2007-03-30,2017-03-29,NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,6.58,Flawed Democracy,NA,6616.82,NA,NA,NA,NA,NA,NA,NA
Sweden,2007-03-30,2008-12-15,2007-03-30,2008-12-15,2023,NA,NA,31,87,5,29,52,78,NA,NA,100,NA,NA,NA,NA,NA,48.5,51.5,NA
Sweden,2007-03-30,2008-12-15,2007-03-30,2008-12-15,2022,83,83,NA,NA,NA,NA,NA,NA,9.39,Full Democracy,100,55873.22,NA,NA,NA,NA,49,51,7.39
Sweden,2007-03-30,2008-12-15,2007-03-30,2008-12-15,2021,85,85,NA,NA,NA,NA,NA,NA,9.26,Full Democracy,100,61143.22,0.95,82.98,19.42,12.61,47.2,52.8,8.72
Sweden,2007-03-30,2008-12-15,2007-03-30,2008-12-15,2020,85,85,NA,NA,NA,NA,NA,NA,9.26,Full Democracy,100,52837.9,NA,NA,NA,NA,47.1,52.9,8.29
Sweden,2007-03-30,2008-12-15,2007-03-30,2008-12-15,2019,85,85,NA,NA,NA,NA,NA,NA,9.39,Full Democracy,100,51939.43,NA,NA,NA,NA,49.3,50.7,6.83
Sweden,2007-03-30,2008-12-15,2007-03-30,2008-12-15,2018,85,85,NA,NA,NA,NA,NA,NA,9.39,Full Democracy,100,54589.06,NA,NA,NA,NA,49.3,50.7,6.36
Sweden,2007-03-30,2008-12-15,2007-03-30,2008-12-15,2017,84,84,NA,NA,NA,NA,NA,NA,9.39,Full Democracy,100,53791.51,NA,NA,NA,NA,46.6,53.4,6.72
Sweden,2007-03-30,2008-12-15,2007-03-30,2008-12-15,2016,88,88,NA,NA,NA,NA,NA,NA,9.39,Full Democracy,100,51965.16,NA,NA,NA,NA,43.1,56.9,6.99
Sweden,2007-03-30,2008-12-15,2007-03-30,2008-12-15,2015,89,89,NA,NA,NA,NA,NA,NA,9.45,Full Democracy,99,51545.48,NA,NA,NA,NA,42.1,57.9,7.43
Sweden,2007-03-30,2008-12-15,2007-03-30,2008-12-15,2014,87,87,NA,NA,NA,NA,NA,NA,9.73,Full Democracy,99,60020.36,NA,NA,NA,NA,38.3,61.7,7.95
Sweden,2007-03-30,2008-12-15,2007-03-30,2008-12-15,2013,89,89,NA,NA,NA,NA,NA,NA,9.73,Full Democracy,100,61126.94,NA,NA,NA,NA,31.8,68.2,8.05
Sweden,2007-03-30,2008-12-15,2007-03-30,2008-12-15,2012,88,88,NA,NA,NA,NA,NA,NA,9.73,Full Democracy,NA,58037.82,NA,NA,NA,NA,36.2,63.8,7.98
Sweden,2007-03-30,2008-12-15,2007-03-30,2008-12-15,2011,NA,NA,NA,NA,NA,NA,NA,NA,9.5,Full Democracy,NA,60755.76,NA,NA,NA,NA,NA,NA,7.8
Sweden,2007-03-30,2008-12-15,2007-03-30,2008-12-15,2010,NA,NA,NA,NA,NA,NA,NA,NA,9.5,Full Democracy,NA,52869.04,NA,NA,NA,NA,NA,NA,8.61
Sweden,2007-03-30,2008-12-15,2007-03-30,2008-12-15,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46946.84,NA,NA,NA,NA,NA,NA,8.35
Sweden,2007-03-30,2008-12-15,2007-03-30,2008-12-15,2008,NA,NA,NA,NA,NA,NA,NA,NA,9.88,Full Democracy,NA,56152.56,NA,NA,NA,NA,NA,NA,6.23
Switzerland,NA,2014-04-15,NA,NA,2023,NA,NA,34,79,70,58,42,66,NA,NA,96,NA,NA,NA,NA,NA,23.6,76.4,NA
Switzerland,NA,2014-04-15,NA,NA,2022,82,82,NA,NA,NA,NA,NA,NA,9.14,Full Democracy,96,92101.47,NA,NA,NA,NA,21.7,78.3,4.3
Switzerland,NA,2014-04-15,NA,NA,2021,84,84,NA,NA,NA,NA,NA,NA,8.9,Full Democracy,96,91991.6,0.96,83.99,16.5,13.86,21.3,78.7,5.1
Switzerland,NA,2014-04-15,NA,NA,2020,85,85,NA,NA,NA,NA,NA,NA,8.83,Full Democracy,96,85656.32,NA,NA,NA,NA,21.6,78.4,4.82
Switzerland,NA,2014-04-15,NA,NA,2019,85,85,NA,NA,NA,NA,NA,NA,9.03,Full Democracy,96,84121.93,NA,NA,NA,NA,21.5,78.5,4.39
Switzerland,NA,2014-04-15,NA,NA,2018,85,85,NA,NA,NA,NA,NA,NA,9.03,Full Democracy,96,85216.64,NA,NA,NA,NA,21.8,78.2,4.71
Switzerland,NA,2014-04-15,NA,NA,2017,85,85,NA,NA,NA,NA,NA,NA,9.03,Full Democracy,96,82254.38,NA,NA,NA,NA,22.4,77.6,4.8
Switzerland,NA,2014-04-15,NA,NA,2016,86,86,NA,NA,NA,NA,NA,NA,9.09,Full Democracy,96,82153.07,NA,NA,NA,NA,25.7,74.3,4.92
Switzerland,NA,2014-04-15,NA,NA,2015,86,86,NA,NA,NA,NA,NA,NA,9.09,Full Democracy,96,83806.45,NA,NA,NA,NA,26.8,73.2,4.8
Switzerland,NA,2014-04-15,NA,NA,2014,86,86,NA,NA,NA,NA,NA,NA,9.09,Full Democracy,96,88724.99,NA,NA,NA,NA,31.8,68.2,4.83
Switzerland,NA,2014-04-15,NA,NA,2013,85,85,NA,NA,NA,NA,NA,NA,9.09,Full Democracy,96,87304.33,NA,NA,NA,NA,27.6,72.4,4.75
Switzerland,NA,2014-04-15,NA,NA,2012,86,86,NA,NA,NA,NA,NA,NA,9.09,Full Democracy,NA,85836.21,NA,NA,NA,NA,25.8,74.2,4.49
Switzerland,NA,2014-04-15,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,9.09,Full Democracy,NA,90476.76,NA,NA,NA,NA,NA,NA,4.41
Switzerland,NA,2014-04-15,NA,NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,9.09,Full Democracy,NA,76531.37,NA,NA,NA,NA,NA,NA,4.81
Switzerland,NA,2014-04-15,NA,NA,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71565.57,NA,NA,NA,NA,NA,NA,4.11
Switzerland,NA,2014-04-15,NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,9.15,Full Democracy,NA,74175.88,NA,NA,NA,NA,NA,NA,3.35
Syria,2007-03-30,2009-07-10,NA,2009-07-10,2023,NA,NA,80,35,52,60,30,NA,NA,NA,1,NA,NA,NA,NA,NA,68.8,31.2,NA
Syria,2007-03-30,2009-07-10,NA,2009-07-10,2022,13,13,NA,NA,NA,NA,NA,NA,1.43,Authoritarian Regime,1,NA,NA,NA,NA,NA,67.5,32.5,NA
Syria,2007-03-30,2009-07-10,NA,2009-07-10,2021,13,13,NA,NA,NA,NA,NA,NA,1.43,Authoritarian Regime,1,NA,0.58,72.06,9.16,5.1,68.1,31.9,NA
Syria,2007-03-30,2009-07-10,NA,2009-07-10,2020,14,14,NA,NA,NA,NA,NA,NA,1.43,Authoritarian Regime,0,537.21,NA,NA,NA,NA,66.5,33.5,NA
Syria,2007-03-30,2009-07-10,NA,2009-07-10,2019,13,13,NA,NA,NA,NA,NA,NA,1.43,Authoritarian Regime,0,1124.52,NA,NA,NA,NA,63.6,36.4,NA
Syria,2007-03-30,2009-07-10,NA,2009-07-10,2018,13,13,NA,NA,NA,NA,NA,NA,1.43,Authoritarian Regime,-1,1111.87,NA,NA,NA,NA,67.7,32.3,NA
Syria,2007-03-30,2009-07-10,NA,2009-07-10,2017,14,14,NA,NA,NA,NA,NA,NA,1.43,Authoritarian Regime,-1,862.32,NA,NA,NA,NA,66.3,33.7,NA
Syria,2007-03-30,2009-07-10,NA,2009-07-10,2016,13,13,NA,NA,NA,NA,NA,NA,1.43,Authoritarian Regime,-1,664.34,NA,NA,NA,NA,54.7,45.3,NA
Syria,2007-03-30,2009-07-10,NA,2009-07-10,2015,18,18,NA,NA,NA,NA,NA,NA,1.43,Authoritarian Regime,-1,857.5,NA,NA,NA,NA,56.3,43.7,NA
Syria,2007-03-30,2009-07-10,NA,2009-07-10,2014,20,20,NA,NA,NA,NA,NA,NA,1.74,Authoritarian Regime,1,1071.23,NA,NA,NA,NA,57.1,42.9,NA
Syria,2007-03-30,2009-07-10,NA,2009-07-10,2013,17,17,NA,NA,NA,NA,NA,NA,1.86,Authoritarian Regime,5,993.74,NA,NA,NA,NA,62.3,37.7,NA
Syria,2007-03-30,2009-07-10,NA,2009-07-10,2012,26,26,NA,NA,NA,NA,NA,NA,1.63,Authoritarian Regime,NA,1910.6,NA,NA,NA,NA,NA,NA,NA
Syria,2007-03-30,2009-07-10,NA,2009-07-10,2011,NA,NA,NA,NA,NA,NA,NA,NA,1.99,Authoritarian Regime,NA,2971.28,NA,NA,NA,NA,NA,NA,NA
Syria,2007-03-30,2009-07-10,NA,2009-07-10,2010,NA,NA,NA,NA,NA,NA,NA,NA,2.31,Authoritarian Regime,NA,11304.64,NA,NA,NA,NA,NA,NA,8.61
Syria,2007-03-30,2009-07-10,NA,2009-07-10,2008,NA,NA,NA,NA,NA,NA,NA,NA,2.18,Authoritarian Regime,NA,10155.97,NA,NA,NA,NA,NA,NA,10.94
Syria,2007-03-30,2009-07-10,NA,2009-07-10,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10288.15,NA,NA,NA,NA,NA,NA,8.14
Tajikistan,2018-03-22,NA,NA,NA,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
Tajikistan,2018-03-22,NA,NA,NA,2022,24,24,NA,NA,NA,NA,NA,NA,1.94,Authoritarian Regime,8,1054.19,NA,NA,NA,NA,NA,NA,NA
Tajikistan,2018-03-22,NA,NA,NA,2021,25,25,NA,NA,NA,NA,NA,NA,1.94,Authoritarian Regime,8,916.69,0.69,71.59,11.65,11.33,NA,NA,NA
Tajikistan,2018-03-22,NA,NA,NA,2020,25,25,NA,NA,NA,NA,NA,NA,1.94,Authoritarian Regime,9,852.33,NA,NA,NA,NA,NA,NA,NA
Tajikistan,2018-03-22,NA,NA,NA,2019,25,25,NA,NA,NA,NA,NA,NA,1.93,Authoritarian Regime,9,889.02,NA,NA,NA,NA,NA,NA,NA
Tajikistan,2018-03-22,NA,NA,NA,2018,25,25,NA,NA,NA,NA,NA,NA,1.93,Authoritarian Regime,11,850.67,NA,NA,NA,NA,NA,NA,NA
Tajikistan,2018-03-22,NA,NA,NA,2017,21,21,NA,NA,NA,NA,NA,NA,1.93,Authoritarian Regime,11,844.37,NA,NA,NA,NA,NA,NA,NA
Tajikistan,2018-03-22,NA,NA,NA,2016,25,25,NA,NA,NA,NA,NA,NA,1.89,Authoritarian Regime,16,801.39,NA,NA,NA,NA,NA,NA,6.9
Tajikistan,2018-03-22,NA,NA,NA,2015,26,26,NA,NA,NA,NA,NA,NA,1.95,Authoritarian Regime,22,970.36,NA,NA,NA,NA,NA,NA,NA
Tajikistan,2018-03-22,NA,NA,NA,2014,23,23,NA,NA,NA,NA,NA,NA,2.37,Authoritarian Regime,24,1094.43,NA,NA,NA,NA,NA,NA,NA
Tajikistan,2018-03-22,NA,NA,NA,2013,22,22,NA,NA,NA,NA,NA,NA,2.51,Authoritarian Regime,24,1038.32,NA,NA,NA,NA,NA,NA,NA
Tajikistan,2018-03-22,NA,NA,NA,2012,22,22,NA,NA,NA,NA,NA,NA,2.51,Authoritarian Regime,NA,959.36,NA,NA,NA,NA,NA,NA,NA
Tajikistan,2018-03-22,NA,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,2.51,Authoritarian Regime,NA,837.88,NA,NA,NA,NA,NA,NA,NA
Tajikistan,2018-03-22,NA,NA,NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,2.51,Authoritarian Regime,NA,740.28,NA,NA,NA,NA,NA,NA,NA
Tajikistan,2018-03-22,NA,NA,NA,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,666.72,NA,NA,NA,NA,NA,NA,11.5
Tajikistan,2018-03-22,NA,NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,2.45,Authoritarian Regime,NA,704.65,NA,NA,NA,NA,NA,NA,NA
Thailand,2007-03-30,2008-07-29,NA,2016-09-02,2023,NA,NA,64,19,34,64,67,45,NA,NA,30,NA,NA,NA,NA,NA,38.7,61.3,NA
Thailand,2007-03-30,2008-07-29,NA,2016-09-02,2022,36,36,NA,NA,NA,NA,NA,NA,6.67,Flawed Democracy,29,6908.8,NA,NA,NA,NA,39.3,60.7,0.94
Thailand,2007-03-30,2008-07-29,NA,2016-09-02,2021,35,35,NA,NA,NA,NA,NA,NA,6.04,Flawed Democracy,30,7060.9,0.8,78.72,15.88,8.7,39.4,60.6,1.21
Thailand,2007-03-30,2008-07-29,NA,2016-09-02,2020,36,36,NA,NA,NA,NA,NA,NA,6.04,Flawed Democracy,32,7001.79,NA,NA,NA,NA,40.5,59.5,1.1
Thailand,2007-03-30,2008-07-29,NA,2016-09-02,2019,36,36,NA,NA,NA,NA,NA,NA,6.32,Flawed Democracy,30,7628.58,NA,NA,NA,NA,46.7,53.3,0.72
Thailand,2007-03-30,2008-07-29,NA,2016-09-02,2018,36,36,NA,NA,NA,NA,NA,NA,4.63,Hybrid Regime,31,7124.56,NA,NA,NA,NA,47.3,52.7,0.77
Thailand,2007-03-30,2008-07-29,NA,2016-09-02,2017,37,37,NA,NA,NA,NA,NA,NA,4.63,Hybrid Regime,32,6436.79,NA,NA,NA,NA,49.8,50.2,0.83
Thailand,2007-03-30,2008-07-29,NA,2016-09-02,2016,35,35,NA,NA,NA,NA,NA,NA,4.92,Hybrid Regime,32,5854.46,NA,NA,NA,NA,42.6,57.4,0.69
Thailand,2007-03-30,2008-07-29,NA,2016-09-02,2015,38,38,NA,NA,NA,NA,NA,NA,5.09,Hybrid Regime,33,5708.79,NA,NA,NA,NA,37.1,62.9,0.6
Thailand,2007-03-30,2008-07-29,NA,2016-09-02,2014,38,38,NA,NA,NA,NA,NA,NA,5.39,Hybrid Regime,54,5822.38,NA,NA,NA,NA,37.6,62.4,0.58
